":START_ID",":END_ID",":TYPE"
"28","151","FACES_RISK"
"28","153","FACES_RISK"
"28","154","FACES_RISK"
"28","155","FACES_RISK"
"28","156","FACES_RISK"
"28","162","FACES_RISK"
"28","222","FACES_RISK"
"28","223","FACES_RISK"
"28","224","FACES_RISK"
"28","226","FACES_RISK"
"28","227","FACES_RISK"
"28","1354","FACES_RISK"
"28","1355","FACES_RISK"
"28","1356","FACES_RISK"
"28","1639","FACES_RISK"
"28","1640","FACES_RISK"
"28","1641","FACES_RISK"
"28","1715","FACES_RISK"
"28","1716","FACES_RISK"
"28","1717","FACES_RISK"
"28","2018","FACES_RISK"
"28","2042","FACES_RISK"
"28","2128","FACES_RISK"
"28","2129","FACES_RISK"
"28","2130","FACES_RISK"
"28","2131","FACES_RISK"
"271","313","FACES_RISK"
"271","314","FACES_RISK"
"271","316","FACES_RISK"
"271","317","FACES_RISK"
"271","382","FACES_RISK"
"271","419","FACES_RISK"
"271","420","FACES_RISK"
"271","421","FACES_RISK"
"271","423","FACES_RISK"
"271","424","FACES_RISK"
"271","425","FACES_RISK"
"271","426","FACES_RISK"
"271","427","FACES_RISK"
"271","428","FACES_RISK"
"271","430","FACES_RISK"
"271","431","FACES_RISK"
"271","432","FACES_RISK"
"271","433","FACES_RISK"
"271","434","FACES_RISK"
"271","450","FACES_RISK"
"271","451","FACES_RISK"
"271","456","FACES_RISK"
"271","458","FACES_RISK"
"271","459","FACES_RISK"
"271","461","FACES_RISK"
"271","462","FACES_RISK"
"271","463","FACES_RISK"
"271","464","FACES_RISK"
"271","465","FACES_RISK"
"271","467","FACES_RISK"
"271","468","FACES_RISK"
"271","469","FACES_RISK"
"271","470","FACES_RISK"
"271","473","FACES_RISK"
"271","474","FACES_RISK"
"271","475","FACES_RISK"
"271","476","FACES_RISK"
"271","477","FACES_RISK"
"271","486","FACES_RISK"
"271","487","FACES_RISK"
"271","488","FACES_RISK"
"271","491","FACES_RISK"
"271","492","FACES_RISK"
"271","493","FACES_RISK"
"271","494","FACES_RISK"
"271","495","FACES_RISK"
"271","509","FACES_RISK"
"271","510","FACES_RISK"
"271","511","FACES_RISK"
"271","515","FACES_RISK"
"271","517","FACES_RISK"
"271","518","FACES_RISK"
"271","519","FACES_RISK"
"271","520","FACES_RISK"
"271","522","FACES_RISK"
"271","523","FACES_RISK"
"271","524","FACES_RISK"
"271","526","FACES_RISK"
"271","527","FACES_RISK"
"271","528","FACES_RISK"
"271","530","FACES_RISK"
"271","531","FACES_RISK"
"271","539","FACES_RISK"
"271","540","FACES_RISK"
"271","541","FACES_RISK"
"271","542","FACES_RISK"
"271","543","FACES_RISK"
"271","544","FACES_RISK"
"271","547","FACES_RISK"
"271","548","FACES_RISK"
"271","549","FACES_RISK"
"271","550","FACES_RISK"
"271","555","FACES_RISK"
"271","556","FACES_RISK"
"271","557","FACES_RISK"
"271","558","FACES_RISK"
"271","565","FACES_RISK"
"271","566","FACES_RISK"
"271","567","FACES_RISK"
"271","568","FACES_RISK"
"271","569","FACES_RISK"
"271","607","FACES_RISK"
"271","626","FACES_RISK"
"271","627","FACES_RISK"
"271","628","FACES_RISK"
"271","629","FACES_RISK"
"271","630","FACES_RISK"
"271","684","FACES_RISK"
"271","685","FACES_RISK"
"271","692","FACES_RISK"
"271","694","FACES_RISK"
"271","727","FACES_RISK"
"271","730","FACES_RISK"
"271","1706","FACES_RISK"
"271","1707","FACES_RISK"
"271","1708","FACES_RISK"
"271","1709","FACES_RISK"
"271","1710","FACES_RISK"
"271","1711","FACES_RISK"
"271","1712","FACES_RISK"
"271","1713","FACES_RISK"
"271","1714","FACES_RISK"
"372","510","FACES_RISK"
"372","533","FACES_RISK"
"372","534","FACES_RISK"
"372","555","FACES_RISK"
"372","556","FACES_RISK"
"372","910","FACES_RISK"
"372","923","FACES_RISK"
"372","930","FACES_RISK"
"372","933","FACES_RISK"
"372","937","FACES_RISK"
"372","941","FACES_RISK"
"372","943","FACES_RISK"
"372","948","FACES_RISK"
"372","955","FACES_RISK"
"372","961","FACES_RISK"
"372","962","FACES_RISK"
"372","968","FACES_RISK"
"372","977","FACES_RISK"
"372","978","FACES_RISK"
"372","981","FACES_RISK"
"372","986","FACES_RISK"
"372","990","FACES_RISK"
"372","991","FACES_RISK"
"372","992","FACES_RISK"
"372","993","FACES_RISK"
"372","994","FACES_RISK"
"372","995","FACES_RISK"
"372","996","FACES_RISK"
"372","999","FACES_RISK"
"372","1002","FACES_RISK"
"372","1005","FACES_RISK"
"372","1006","FACES_RISK"
"372","1009","FACES_RISK"
"372","1011","FACES_RISK"
"372","1022","FACES_RISK"
"372","1028","FACES_RISK"
"372","1029","FACES_RISK"
"372","1033","FACES_RISK"
"372","1035","FACES_RISK"
"372","1037","FACES_RISK"
"372","1042","FACES_RISK"
"372","1047","FACES_RISK"
"372","1056","FACES_RISK"
"372","1057","FACES_RISK"
"372","1058","FACES_RISK"
"372","1059","FACES_RISK"
"372","1065","FACES_RISK"
"372","1066","FACES_RISK"
"372","1068","FACES_RISK"
"372","1073","FACES_RISK"
"372","1074","FACES_RISK"
"372","1082","FACES_RISK"
"372","1083","FACES_RISK"
"372","1084","FACES_RISK"
"372","1090","FACES_RISK"
"372","1102","FACES_RISK"
"372","1103","FACES_RISK"
"372","1115","FACES_RISK"
"372","1118","FACES_RISK"
"372","1124","FACES_RISK"
"372","1126","FACES_RISK"
"372","1127","FACES_RISK"
"372","1129","FACES_RISK"
"372","1130","FACES_RISK"
"372","1131","FACES_RISK"
"372","1140","FACES_RISK"
"372","1144","FACES_RISK"
"372","1157","FACES_RISK"
"372","1170","FACES_RISK"
"372","1173","FACES_RISK"
"372","1175","FACES_RISK"
"372","1176","FACES_RISK"
"372","1187","FACES_RISK"
"372","1188","FACES_RISK"
"372","1189","FACES_RISK"
"372","1192","FACES_RISK"
"372","1195","FACES_RISK"
"372","1199","FACES_RISK"
"372","1207","FACES_RISK"
"372","1212","FACES_RISK"
"372","1213","FACES_RISK"
"372","1232","FACES_RISK"
"372","1238","FACES_RISK"
"372","1247","FACES_RISK"
"372","1256","FACES_RISK"
"372","1276","FACES_RISK"
"372","1278","FACES_RISK"
"372","1280","FACES_RISK"
"372","1282","FACES_RISK"
"372","1290","FACES_RISK"
"372","1296","FACES_RISK"
"372","1301","FACES_RISK"
"372","1302","FACES_RISK"
"372","1305","FACES_RISK"
"372","1309","FACES_RISK"
"372","1314","FACES_RISK"
"372","1317","FACES_RISK"
"372","1318","FACES_RISK"
"372","1319","FACES_RISK"
"372","1320","FACES_RISK"
"372","1325","FACES_RISK"
"372","1334","FACES_RISK"
"372","1335","FACES_RISK"
"372","1336","FACES_RISK"
"372","1337","FACES_RISK"
"372","1343","FACES_RISK"
"372","1344","FACES_RISK"
"372","1346","FACES_RISK"
"372","1377","FACES_RISK"
"372","1380","FACES_RISK"
"372","1381","FACES_RISK"
"372","1389","FACES_RISK"
"372","1436","FACES_RISK"
"372","1439","FACES_RISK"
"372","1932","FACES_RISK"
"372","1934","FACES_RISK"
"372","1937","FACES_RISK"
"372","1938","FACES_RISK"
"372","1952","FACES_RISK"
"372","1956","FACES_RISK"
"372","1964","FACES_RISK"
"372","1968","FACES_RISK"
"372","1969","FACES_RISK"
"372","1970","FACES_RISK"
"372","1971","FACES_RISK"
"372","1978","FACES_RISK"
"372","1979","FACES_RISK"
"372","1980","FACES_RISK"
"372","1981","FACES_RISK"
"372","1987","FACES_RISK"
"372","1988","FACES_RISK"
"372","1992","FACES_RISK"
"372","1995","FACES_RISK"
"372","1996","FACES_RISK"
"372","1997","FACES_RISK"
"372","1998","FACES_RISK"
"372","1999","FACES_RISK"
"372","2001","FACES_RISK"
"372","2002","FACES_RISK"
"372","2004","FACES_RISK"
"372","2007","FACES_RISK"
"372","2008","FACES_RISK"
"372","2009","FACES_RISK"
"372","2011","FACES_RISK"
"372","2019","FACES_RISK"
"372","2022","FACES_RISK"
"372","2037","FACES_RISK"
"417","536","FACES_RISK"
"417","537","FACES_RISK"
"417","538","FACES_RISK"
"417","859","FACES_RISK"
"417","1665","FACES_RISK"
"417","1666","FACES_RISK"
"417","1667","FACES_RISK"
"417","1668","FACES_RISK"
"417","1672","FACES_RISK"
"417","1673","FACES_RISK"
"417","1679","FACES_RISK"
"417","1680","FACES_RISK"
"417","1681","FACES_RISK"
"417","1682","FACES_RISK"
"417","1683","FACES_RISK"
"417","1785","FACES_RISK"
"417","2142","FACES_RISK"
"417","2168","FACES_RISK"
"417","2169","FACES_RISK"
"417","2170","FACES_RISK"
"417","2171","FACES_RISK"
"417","2172","FACES_RISK"
"417","2173","FACES_RISK"
"593","548","FACES_RISK"
"593","556","FACES_RISK"
"593","594","FACES_RISK"
"593","599","FACES_RISK"
"593","600","FACES_RISK"
"593","611","FACES_RISK"
"593","721","FACES_RISK"
"593","722","FACES_RISK"
"593","729","FACES_RISK"
"593","732","FACES_RISK"
"593","733","FACES_RISK"
"593","736","FACES_RISK"
"593","738","FACES_RISK"
"593","740","FACES_RISK"
"593","742","FACES_RISK"
"593","743","FACES_RISK"
"593","744","FACES_RISK"
"593","746","FACES_RISK"
"593","747","FACES_RISK"
"593","748","FACES_RISK"
"593","749","FACES_RISK"
"593","750","FACES_RISK"
"593","753","FACES_RISK"
"593","754","FACES_RISK"
"593","755","FACES_RISK"
"593","757","FACES_RISK"
"593","758","FACES_RISK"
"593","759","FACES_RISK"
"593","762","FACES_RISK"
"593","763","FACES_RISK"
"593","764","FACES_RISK"
"593","770","FACES_RISK"
"593","771","FACES_RISK"
"593","772","FACES_RISK"
"593","773","FACES_RISK"
"593","774","FACES_RISK"
"593","775","FACES_RISK"
"593","776","FACES_RISK"
"593","777","FACES_RISK"
"593","778","FACES_RISK"
"593","780","FACES_RISK"
"593","786","FACES_RISK"
"593","796","FACES_RISK"
"593","797","FACES_RISK"
"593","798","FACES_RISK"
"593","799","FACES_RISK"
"593","802","FACES_RISK"
"593","805","FACES_RISK"
"593","806","FACES_RISK"
"593","807","FACES_RISK"
"593","808","FACES_RISK"
"593","809","FACES_RISK"
"593","818","FACES_RISK"
"593","822","FACES_RISK"
"593","845","FACES_RISK"
"593","846","FACES_RISK"
"593","848","FACES_RISK"
"593","849","FACES_RISK"
"593","850","FACES_RISK"
"593","851","FACES_RISK"
"593","852","FACES_RISK"
"593","854","FACES_RISK"
"593","855","FACES_RISK"
"593","856","FACES_RISK"
"593","857","FACES_RISK"
"593","858","FACES_RISK"
"593","859","FACES_RISK"
"593","860","FACES_RISK"
"593","861","FACES_RISK"
"593","862","FACES_RISK"
"593","863","FACES_RISK"
"593","864","FACES_RISK"
"593","867","FACES_RISK"
"593","868","FACES_RISK"
"593","869","FACES_RISK"
"593","870","FACES_RISK"
"593","872","FACES_RISK"
"593","880","FACES_RISK"
"593","881","FACES_RISK"
"593","882","FACES_RISK"
"593","883","FACES_RISK"
"593","885","FACES_RISK"
"593","886","FACES_RISK"
"593","887","FACES_RISK"
"593","888","FACES_RISK"
"593","889","FACES_RISK"
"593","890","FACES_RISK"
"593","891","FACES_RISK"
"593","892","FACES_RISK"
"593","893","FACES_RISK"
"593","895","FACES_RISK"
"593","896","FACES_RISK"
"593","897","FACES_RISK"
"593","898","FACES_RISK"
"593","899","FACES_RISK"
"593","900","FACES_RISK"
"593","901","FACES_RISK"
"593","902","FACES_RISK"
"593","904","FACES_RISK"
"593","905","FACES_RISK"
"593","906","FACES_RISK"
"593","907","FACES_RISK"
"593","908","FACES_RISK"
"593","909","FACES_RISK"
"593","911","FACES_RISK"
"593","912","FACES_RISK"
"593","913","FACES_RISK"
"593","916","FACES_RISK"
"593","917","FACES_RISK"
"593","918","FACES_RISK"
"593","919","FACES_RISK"
"593","920","FACES_RISK"
"593","921","FACES_RISK"
"593","922","FACES_RISK"
"593","924","FACES_RISK"
"593","925","FACES_RISK"
"593","926","FACES_RISK"
"593","927","FACES_RISK"
"593","928","FACES_RISK"
"593","929","FACES_RISK"
"593","931","FACES_RISK"
"593","932","FACES_RISK"
"593","934","FACES_RISK"
"593","935","FACES_RISK"
"593","936","FACES_RISK"
"593","938","FACES_RISK"
"593","939","FACES_RISK"
"593","940","FACES_RISK"
"593","942","FACES_RISK"
"593","949","FACES_RISK"
"593","950","FACES_RISK"
"593","951","FACES_RISK"
"593","952","FACES_RISK"
"593","953","FACES_RISK"
"593","954","FACES_RISK"
"593","956","FACES_RISK"
"593","957","FACES_RISK"
"593","963","FACES_RISK"
"593","964","FACES_RISK"
"593","966","FACES_RISK"
"593","970","FACES_RISK"
"593","971","FACES_RISK"
"593","972","FACES_RISK"
"593","974","FACES_RISK"
"593","982","FACES_RISK"
"593","983","FACES_RISK"
"593","987","FACES_RISK"
"593","988","FACES_RISK"
"593","989","FACES_RISK"
"593","997","FACES_RISK"
"593","998","FACES_RISK"
"593","1000","FACES_RISK"
"593","1001","FACES_RISK"
"593","1004","FACES_RISK"
"593","1010","FACES_RISK"
"593","1019","FACES_RISK"
"593","1020","FACES_RISK"
"593","1021","FACES_RISK"
"593","1027","FACES_RISK"
"593","1049","FACES_RISK"
"593","1067","FACES_RISK"
"593","1072","FACES_RISK"
"593","1075","FACES_RISK"
"593","1076","FACES_RISK"
"593","1077","FACES_RISK"
"593","1078","FACES_RISK"
"593","1088","FACES_RISK"
"593","1089","FACES_RISK"
"593","1091","FACES_RISK"
"593","1092","FACES_RISK"
"593","1093","FACES_RISK"
"593","1128","FACES_RISK"
"593","1141","FACES_RISK"
"593","1142","FACES_RISK"
"593","1166","FACES_RISK"
"593","1167","FACES_RISK"
"593","1171","FACES_RISK"
"593","1203","FACES_RISK"
"593","1233","FACES_RISK"
"593","1243","FACES_RISK"
"593","1253","FACES_RISK"
"593","1257","FACES_RISK"
"593","1258","FACES_RISK"
"593","1263","FACES_RISK"
"593","1270","FACES_RISK"
"593","1272","FACES_RISK"
"593","1273","FACES_RISK"
"593","1277","FACES_RISK"
"593","1279","FACES_RISK"
"593","1281","FACES_RISK"
"593","1283","FACES_RISK"
"593","1287","FACES_RISK"
"593","1288","FACES_RISK"
"593","1294","FACES_RISK"
"593","1306","FACES_RISK"
"593","1307","FACES_RISK"
"593","1308","FACES_RISK"
"593","1310","FACES_RISK"
"593","1326","FACES_RISK"
"593","1327","FACES_RISK"
"593","1328","FACES_RISK"
"593","1329","FACES_RISK"
"973","67","FACES_RISK"
"973","92","FACES_RISK"
"973","226","FACES_RISK"
"973","227","FACES_RISK"
"973","548","FACES_RISK"
"973","763","FACES_RISK"
"973","1443","FACES_RISK"
"973","1449","FACES_RISK"
"973","1468","FACES_RISK"
"973","1519","FACES_RISK"
"973","1520","FACES_RISK"
"973","1530","FACES_RISK"
"973","1534","FACES_RISK"
"973","1536","FACES_RISK"
"973","1555","FACES_RISK"
"973","1556","FACES_RISK"
"973","1557","FACES_RISK"
"973","1558","FACES_RISK"
"973","1559","FACES_RISK"
"973","1560","FACES_RISK"
"973","1561","FACES_RISK"
"973","1562","FACES_RISK"
"973","1563","FACES_RISK"
"973","1564","FACES_RISK"
"973","1565","FACES_RISK"
"973","1566","FACES_RISK"
"973","1567","FACES_RISK"
"973","1568","FACES_RISK"
"973","1569","FACES_RISK"
"973","1570","FACES_RISK"
"973","1571","FACES_RISK"
"973","1572","FACES_RISK"
"973","1573","FACES_RISK"
"973","1574","FACES_RISK"
"973","1575","FACES_RISK"
"973","1578","FACES_RISK"
"973","1579","FACES_RISK"
"973","1580","FACES_RISK"
"973","1581","FACES_RISK"
"973","1586","FACES_RISK"
"973","1587","FACES_RISK"
"973","1592","FACES_RISK"
"973","1593","FACES_RISK"
"973","1594","FACES_RISK"
"973","1595","FACES_RISK"
"973","1596","FACES_RISK"
"973","1597","FACES_RISK"
"973","1598","FACES_RISK"
"973","1599","FACES_RISK"
"973","1600","FACES_RISK"
"973","1601","FACES_RISK"
"973","1602","FACES_RISK"
"973","1603","FACES_RISK"
"973","1604","FACES_RISK"
"973","1605","FACES_RISK"
"973","1609","FACES_RISK"
"973","1610","FACES_RISK"
"973","1612","FACES_RISK"
"973","1613","FACES_RISK"
"973","1614","FACES_RISK"
"973","1615","FACES_RISK"
"973","1619","FACES_RISK"
"973","1620","FACES_RISK"
"973","1621","FACES_RISK"
"973","1622","FACES_RISK"
"973","1623","FACES_RISK"
"973","1624","FACES_RISK"
"973","1625","FACES_RISK"
"973","1626","FACES_RISK"
"973","1627","FACES_RISK"
"973","1631","FACES_RISK"
"973","1632","FACES_RISK"
"973","1633","FACES_RISK"
"973","1634","FACES_RISK"
"973","1635","FACES_RISK"
"973","1636","FACES_RISK"
"973","1637","FACES_RISK"
"973","1643","FACES_RISK"
"973","1644","FACES_RISK"
"973","1646","FACES_RISK"
"973","1648","FACES_RISK"
"973","1650","FACES_RISK"
"973","1651","FACES_RISK"
"973","1652","FACES_RISK"
"973","1654","FACES_RISK"
"973","1655","FACES_RISK"
"973","1656","FACES_RISK"
"973","1657","FACES_RISK"
"973","1659","FACES_RISK"
"973","1686","FACES_RISK"
"973","1687","FACES_RISK"
"973","1688","FACES_RISK"
"973","1694","FACES_RISK"
"973","1695","FACES_RISK"
"973","1696","FACES_RISK"
"973","1697","FACES_RISK"
"973","1700","FACES_RISK"
"973","1701","FACES_RISK"
"973","1702","FACES_RISK"
"973","1703","FACES_RISK"
"973","1704","FACES_RISK"
"973","1720","FACES_RISK"
"973","1721","FACES_RISK"
"973","1722","FACES_RISK"
"973","1728","FACES_RISK"
"973","1746","FACES_RISK"
"973","1747","FACES_RISK"
"973","1748","FACES_RISK"
"973","1793","FACES_RISK"
"973","1794","FACES_RISK"
"973","1805","FACES_RISK"
"973","2120","FACES_RISK"
"1506","1514","FACES_RISK"
"1506","1982","FACES_RISK"
"1506","1983","FACES_RISK"
"1506","1984","FACES_RISK"
"1733","162","FACES_RISK"
"1733","226","FACES_RISK"
"1733","548","FACES_RISK"
"1733","740","FACES_RISK"
"1733","895","FACES_RISK"
"1733","1500","FACES_RISK"
"1733","1576","FACES_RISK"
"1733","1585","FACES_RISK"
"1733","1696","FACES_RISK"
"1733","1698","FACES_RISK"
"1733","1735","FACES_RISK"
"1733","1774","FACES_RISK"
"1733","1792","FACES_RISK"
"1733","1818","FACES_RISK"
"1733","1825","FACES_RISK"
"1733","1826","FACES_RISK"
"1733","1828","FACES_RISK"
"1733","1830","FACES_RISK"
"1733","1833","FACES_RISK"
"1733","1837","FACES_RISK"
"1733","1838","FACES_RISK"
"1733","1839","FACES_RISK"
"1733","1840","FACES_RISK"
"1733","1844","FACES_RISK"
"1733","1845","FACES_RISK"
"1733","1846","FACES_RISK"
"1733","1847","FACES_RISK"
"1733","1852","FACES_RISK"
"1733","1853","FACES_RISK"
"1733","1858","FACES_RISK"
"1733","1859","FACES_RISK"
"1733","1860","FACES_RISK"
"1733","1861","FACES_RISK"
"1733","1863","FACES_RISK"
"1733","1864","FACES_RISK"
"1733","1865","FACES_RISK"
"1733","1866","FACES_RISK"
"1733","1871","FACES_RISK"
"1733","1873","FACES_RISK"
"1733","1874","FACES_RISK"
"1733","1875","FACES_RISK"
"1733","1876","FACES_RISK"
"1733","1877","FACES_RISK"
"1733","1878","FACES_RISK"
"1733","1879","FACES_RISK"
"1733","1880","FACES_RISK"
"1733","1881","FACES_RISK"
"1733","1884","FACES_RISK"
"1733","1885","FACES_RISK"
"1733","1886","FACES_RISK"
"1733","1888","FACES_RISK"
"1733","1890","FACES_RISK"
"1733","1891","FACES_RISK"
"1733","1892","FACES_RISK"
"1733","1893","FACES_RISK"
"1733","1894","FACES_RISK"
"1733","1895","FACES_RISK"
"1733","1896","FACES_RISK"
"1733","1898","FACES_RISK"
"1733","1900","FACES_RISK"
"1733","1902","FACES_RISK"
"1733","1903","FACES_RISK"
"1733","1904","FACES_RISK"
"1733","1905","FACES_RISK"
"1733","1906","FACES_RISK"
"1733","1907","FACES_RISK"
"1733","1908","FACES_RISK"
"1733","1909","FACES_RISK"
"1733","1911","FACES_RISK"
"1733","1912","FACES_RISK"
"1733","1913","FACES_RISK"
"1733","1915","FACES_RISK"
"1733","1916","FACES_RISK"
"1733","1917","FACES_RISK"
"1733","1921","FACES_RISK"
"1733","1922","FACES_RISK"
"1733","1923","FACES_RISK"
"1733","1924","FACES_RISK"
"1733","1925","FACES_RISK"
"1733","1926","FACES_RISK"
"1733","1927","FACES_RISK"
"1733","1929","FACES_RISK"
"1733","1930","FACES_RISK"
"1733","1931","FACES_RISK"
"1733","1933","FACES_RISK"
"1733","1935","FACES_RISK"
"1733","1936","FACES_RISK"
"1733","1940","FACES_RISK"
"1733","1942","FACES_RISK"
"1733","1943","FACES_RISK"
"1733","1944","FACES_RISK"
"1733","1945","FACES_RISK"
"1733","1946","FACES_RISK"
"1733","1953","FACES_RISK"
"1733","1954","FACES_RISK"
"1733","1955","FACES_RISK"
"1733","1957","FACES_RISK"
"1733","1958","FACES_RISK"
"1733","1959","FACES_RISK"
"1733","1960","FACES_RISK"
"1733","1961","FACES_RISK"
"1733","1962","FACES_RISK"
"1733","1963","FACES_RISK"
"1733","1965","FACES_RISK"
"1733","1966","FACES_RISK"
"1733","1967","FACES_RISK"
"1733","1972","FACES_RISK"
"1733","1973","FACES_RISK"
"1733","1974","FACES_RISK"
"1733","1976","FACES_RISK"
"1733","1977","FACES_RISK"
"1733","1986","FACES_RISK"
"1733","1989","FACES_RISK"
"1733","1990","FACES_RISK"
"1733","1993","FACES_RISK"
"1733","1994","FACES_RISK"
"1733","2005","FACES_RISK"
"1733","2006","FACES_RISK"
"1733","2017","FACES_RISK"
"1733","2034","FACES_RISK"
"1733","2035","FACES_RISK"
"1733","2041","FACES_RISK"
"1733","2043","FACES_RISK"
"1733","2070","FACES_RISK"
"1733","2088","FACES_RISK"
"1733","2092","FACES_RISK"
"1733","2093","FACES_RISK"
"1733","2094","FACES_RISK"
"1733","2096","FACES_RISK"
"1733","2097","FACES_RISK"
"1733","2098","FACES_RISK"
"1733","2103","FACES_RISK"
"1733","2106","FACES_RISK"
"1733","2107","FACES_RISK"
"1733","2109","FACES_RISK"
"1733","2110","FACES_RISK"
"1733","2111","FACES_RISK"
"1733","2112","FACES_RISK"
"1733","2116","FACES_RISK"
"1733","2117","FACES_RISK"
